/ˈeɪ/, /ə/	a
/ɹˈuːmɪnˌeɪtɪŋ/	ruminating
/ɹˌuːmɪnˈeɪʃənz/	ruminations
/ɹˈuːmɪnətˌɪv/	ruminative
/ɹˈʌm/	rum
/ɹˈʌmɪdʒd/	rummaged
/ɹˈʌmɪdʒ/	rummage
/ɹˈʌmɪdʒɐ/	rummager
/ɹˈʌmɪdʒɪz/	rummages
/ɹˈʌmɪdʒɪŋ/	rummaging
/ɹˈʌmɐ/	rummer
/ɹˈʌmi/	rummy
/ɹˈuːməd/	rumored
/ɹˈuːməz/	rumors
/ɹˈuːməd/	rumoured
/ɹˈuːməz/	rumours
/ɹˈuːmɐ/	rumour
/ɹˈʌmpəld/	rumpled
/ɹˈʌmpəl/	rumple
/ɹˈʌmp/	rump
/ɹˈʌmps/	rumps
/ɹˈʌmpəs/	rumpus
/ɹˈʌmz/	rums
/ɹˈʌnɐbˌaʊt/	runabout
/ɹˈʌnɐbˌaʊts/	runabouts
/ɹˈʌnɐɹˌaʊnd/	runaround
/ɹˈʌnəwˌeɪ/	runaway
/ɹˈʌnəwˌeɪz/	runaways
/ɹˈʌndəl/	rundle
/ɹˈʌndaʊn/	rundown
/ɹˈuːnz/	runes
/ɹˈuːn/	rune
/ɹˈʌŋ/	rung
/ɹˈʌŋz/	rungs
/ɹˈuːnɪk/	runic
/ɹˈʌn/	run
/ɹˈʌnəbəl/	runnable
/ɹˈʌnəlz/	runnels
/ɹˈʌnɐ/	runner
/ɹˈʌnəz/	runners
/ɹˈʌnɪɐ/	runnier
/ɹˈʌnɪŋ/	running
/ɹˈʌni/	runny
/ɹˈʌnɒf/	runoff
/ɹˈʌnz/	runs
/ɹˈʌnt/	runt
/ɹˈʌnts/	runts
/ɹˈʌnti/	runty
/ɹˈʌnweɪ/	runway
/ɹˈʌnweɪz/	runways
/ɹˈuːpiːz/	rupees
/ɹˈuːpiː/	rupee
/ɹˈuːpˈaɪə/	rupiah
/ɹˈʌptʃəd/	ruptured
/ɹˈʌptʃɐ/	rupture
/ɹˈʌptʃəz/	ruptures
/ɹˈʌptʃəɹɪŋ/	rupturing
/ɹˈɔːɹəli/	rurally
/ɹˈɔːɹəl/	rural
/ɹˈuːzɪz/	ruses
/ɹˈuːs/	ruse
/ɹˈʌʃ/	rush
/ɹˈʌʃt/	rushed
/ɹˈʌʃɐ/	rusher
/ɹˈʌʃəz/	rushers
/ɹˈʌʃɪz/	rushes
/ɹˈʌʃɪŋ/	rushing
/ɹˈʌʃi/	rushy
/ɹˈʌsk/	rusk
/ɹˈʌsks/	rusks
/ɹˈʌsɛt/	russet
/ɹˈʌsɛts/	russets
/ɹˈʌsɪti/	russety
/ɹˈʌstɪd/	rusted
/ɹˈʌstɪkˌeɪtɪd/	rusticated
/ɹˈʌstɪkˌeɪt/	rusticate
/ɹʌstˈɪsɪti/	rusticity
/ɹˈʌstɪks/	rustics
/ɹˈʌstɪk/	rustic
/ɹˈʌstɪɐ/	rustier
/ɹˈʌstɪnəs/	rustiness
/ɹˈʌstɪŋ/	rusting
/ɹˈʌsəld/	rustled
/ɹˈʌslɐ/	rustler
/ɹˈʌsləz/	rustlers
/ɹˈʌsəl/	rustle
/ɹˈʌsəlz/	rustles
/ɹˈʌslɪŋ/	rustling
/ɹˈʌslɪŋz/	rustlings
/ɹˈʌstpɹuːf/	rustproof
/ɹˈʌsts/	rusts
/ɹˈʌst/	rust
/ɹˈʌsti/	rusty
/ɹˌuːtɐbˈɑːɡɐ/	rutabaga
/ɹuːθˈiːniəm/	ruthenium
/ɹˌuːðəfˈɔːdiəm/	rutherfordium
/ɹˈuːθləsli/	ruthlessly
/ɹˈuːθləsnəs/	ruthlessness
/ɹˈuːθləs/	ruthless
/ɹˈuːθs/	ruths
/ɹˈuːθ/	ruth
/ɹˈuːtaɪl/	rutile
/ɹˈʌts/	ruts
/ɹˈʌt/	rut
/ɹˈʌtɪd/	rutted
/ɹˈʌtɪŋ/	rutting
/ɹˈʌti/	rutty
/ɹˈaɪɐ/	rya
/ɹˈaɪ/	rye
/sˈæbeɪən/	sabayon
/sˈæbɑːθ/	sabbath
/sɐbˈætɪkəl/	sabbatical
/sæbˈætɪkəlz/	sabbaticals
/sˈæbɪn/	sabin
/sˈeɪbəl/	sable
/sˈeɪbəlz/	sables
/sˈæbətˌɑːʒd/	sabotaged
/sˈæbətˌɑːʒ/	sabotage
/sˈæbətˌɑːʒɪz/	sabotages
/sˈæbətˌɑːʒɪŋ/	sabotaging
/sˌæbətˈɜː/	saboteur
/sˌæbətˈɜːz/	saboteurs
/sˈæbɒt/	sabot
/sˈæbɒts/	sabots
/sˈæbɹɐ/	sabra
/sˈeɪbɐ/	sabre
/sˈeɪbəz/	sabres
/sˈækəɹˌɪn/	saccharine
/sˈækəɹˌɪn/	saccharin
/sˈæʃeɪ/	sachet
/sˈæʃeɪs/	sachets
/sˈækbʌt/	sackbut
/sˈækklɒθ/	sackcloth
/sˈækt/	sacked
/sˈækɐ/	sacker
/sˈækfəl/	sackful
/sˈækfəlz/	sackfuls
/sˈækɪŋ/	sacking
/sˈækɪŋz/	sackings
/sˈæk/	sack
/sˈæks/	sacks
/sˈækɹəl/	sacral
/sˌækɹəmˈɛntəl/	sacramental
/sˈækɹəmənt/	sacrament
/sˈækɹəmənts/	sacraments
/sˈækɹɐ/	sacra
/sˈækɹɪdli/	sacredly
/sˈeɪkɹədnəs/	sacredness
/sˈeɪkɹəd/	sacred
/sˈækɹɪfˌaɪst/	sacrificed
/sˈækɹɪfˌaɪs/	sacrifice
/sˈækɹɪfˌaɪsɪz/	sacrifices
/sˌækɹɪfˈɪʃəl/	sacrificial
/sˈækɹɪfˌaɪsɪŋ/	sacrificing
/sˈækɹɪlˌɪdʒ/	sacrilege
/sˌækɹɪlˈɪdʒəs/	sacrilegious
/sˈækɹɪstˌæn/	sacristan
/sˈækɹɪsti/	sacristy
/sˈækɹəsˌɑːnkt/	sacrosanct
/sˈeɪkɹəm/	sacrum
/sˈæk/	sac
/sˈæks/	sacs
/sˈædənd/	saddened
/sˈædənɪŋ/	saddening
/sˈædən/	sadden
/sˈædənz/	saddens
/sˈædɐ/	sadder
/sˈædəst/	saddest
/sˈædəlbˌæk/	saddleback
/sˈædəlbˌæks/	saddlebacks
/sˈædəlbˌæɡ/	saddlebag
/sˈædəlbˌæɡz/	saddlebags
/sˈædəld/	saddled
/sˈædlɐ/	saddler
/sˈædləz/	saddlers
/sˈædəlɹi/	saddlery
/sˈædəl/	saddle
/sˈædəlz/	saddles
/sˈædlɪŋ/	saddling
/sˈeɪdz/	sades
/sˈædhuː/	sadhu
/sˈædhəs/	sadhus
/sˈeɪdɪzəm/	sadism
/sɐdˈɪstɪkli/	sadistically
/sɐdˈɪstɪk/	sadistic
/sˈeɪdɪst/	sadist
/sˈeɪdɪsts/	sadists
/sˈædli/	sadly
/sˈædnəs/	sadness
/sˌeɪdəʊmˈæsəkˌɪzəm/	sadomasochism
/sˌeɪdəʊmˌæsəkˈɪstɪk/	sadomasochistic
/sˈæd/	sad
/sɐfˈɑːɹi/	safari
/sˈæfɑːɹˌɪs/	safaris
/sˈeɪfkɹækɐ/	safecracker
/sˈeɪfɡɑːdɪd/	safeguarded
/sˈeɪfɡɑːdɪŋ/	safeguarding
/sˈeɪfɡɑːd/	safeguard
/sˈeɪfɡɑːdz/	safeguards
/sˈeɪfkiːpɪŋ/	safekeeping
/sˈeɪflaɪt/	safelight
/sˈeɪfli/	safely
/sˈeɪfnəs/	safeness
/sˈeɪfɐ/	safer
/sˈeɪf/	safe
/sˈeɪfs/	safes
/sˈeɪfəst/	safest
/sˈeɪftiz/	safeties
/sˈeɪfti/	safety
/sˈæflaʊɐ/	safflower
/sˈæfɹɒn/	saffron
/sˈæfɹɒnz/	saffrons
/sæɡˈeɪʃəs/	sagacious
/sæɡˈæsɪti/	sagacity
/sˈɑːɡɐ/	saga
/sˈɑːɡəz/	sagas
/sˈeɪdʒbɹʌʃ/	sagebrush
/sˈeɪdʒli/	sagely
/sˈeɪdʒɐ/	sager
/sˈeɪdʒ/	sage
/sˈeɪdʒɪz/	sages
/sˈæɡd/	sagged
/sˈæɡɪŋ/	sagging
/sˈæɡi/	saggy
/sˈædʒɪtəl/	sagittal
/sˈeɪɡəʊ/	sago
/sˈæɡ/	sag
/sˈæɡz/	sags
/sæɡˈæɹəʊ/	saguaro
/sˈæhɪb/	sahib
/sˈæhɪbz/	sahibs
/sˈɛd/	said
/sˈeɪɡɐ/	saiga
/sˈeɪlbəʊt/	sailboat
/sˈeɪlbəʊts/	sailboats
/sˈeɪlklɒθ/	sailcloth
/sˈeɪld/	sailed
/sˈeɪlɐ/	sailer
/sˈeɪlfɪʃ/	sailfish
/sˈeɪlɪŋ/	sailing
/sˈeɪlɪŋz/	sailings
/sˈeɪlɐ/	sailor
/sˈeɪləz/	sailors
/sˈeɪl/	sail
/sˈeɪlz/	sails
/sˈeɪntɪd/	sainted
/sˈeɪnthʊd/	sainthood
/sˈeɪntlinəs/	saintliness
/sˈeɪntli/	saintly
/sˈeɪnt/	saint
/sˈeɪnts/	saints
/sˈeɪθ/	saith
/sˈeɪkɐ/	saker
/sˈeɪks/	sakes
/sˈæki/	saki
/sˈækiz/	sakis
/sˈælɑːm/	salaam
/sælˈeɪʃəsnəs/	salaciousness
/sælˈeɪʃəs/	salacious
/sˈæleɪd/	salade
/sˈæləd/	salad
/sˈælədz/	salads
/sˈælɐmˌɑːndɐ/	salamander
/sˈælɐmˌɑːndəz/	salamanders
/sɐlˈɑːmi/	salami
/sɐlˈɑːmiz/	salamis
/sˈæləɹid/	salaried
/sˈæləɹiz/	salaries
/sˈæləɹi/	salary
/sˌeɪləbˈɪlɪti/	saleability
/sˈeɪləbəl/	saleable
/sˈeɪlɹuːm/	saleroom
/sˈeɪlɹuːmz/	salerooms
/sˈeɪl/	sale
/sˈeɪlsɡɜːl/	salesgirl
/sˈeɪlsleɪdi/	saleslady
/sˈeɪlzmən/	salesman
/sˈeɪlzmənʃˌɪp/	salesmanship
/sˈeɪlzmɛn/	salesmen
/sˈeɪlspiːpəl/	salespeople
/sˈeɪlspəsən/	salesperson
/sˈeɪlsɹuːm/	salesroom
/sˈeɪlz/	sales
/sˈeɪlswʊmən/	saleswoman
/sˈælɪsˌɪn/	salicin
/sˈælɪsˌɪleɪt/	salicylate
/sˌælɪsˈɪlɪk/	salicylic
/sˈeɪliəns/	salience
/sˈeɪliənt/	salient
/seɪlˈiːnɐ/	salina
/sˈeɪlaɪn/	saline
/seɪlˈɪnɪti/	salinity
/sˈælɪvəɹi/	salivary
/sɐlˈaɪvɐ/	saliva
/sˈælɪvˌeɪtɪd/	salivated
/sˈælɪvˌeɪt/	salivate
/sˈælɪvˌeɪts/	salivates
/sˈælɪvˌeɪtɪŋ/	salivating
/sˌælɪvˈeɪʃən/	salivation
/sˈælɪt/	sallet
/sˈælid/	sallied
/sˈæliz/	sallies
/sˈæləʊ/	sallow
/sˈæli/	sally
/sˌælmɐɡˈʌndi/	salmagundi
/sˌælməʊnˈɛlɐ/	salmonella
/sˈæmən/	salmon
/sˈæmənz/	salmons
/sˈælɒn/	salon
/sˈælɒnz/	salons
/sɐlˈuːn/	saloon
/sɐlˈuːnz/	saloons
/sˈæl/	sal
/sˈælsɐ/	salsa
/sˈælsəz/	salsas
/sˈælsɪfˌaɪ/	salsify
/sɒltˈeɪʃən/	saltation
/sˈɒltɪd/	salted
/sˈɒltɐ/	salter
/sˈɒltɪɐ/	saltier
/sˈɒltɪəst/	saltiest
/sˈɒltiːn/	saltine
/sˈɒltiːnz/	saltines
/sˈɒltɪnəs/	saltiness
/sˈɒltɪŋ/	salting
/sˈɒltaɪə/	saltire
/sˈɒltaɪəz/	saltires
/sˈɒltpɛtɐ/	saltpetre
/sˈɒlt/	salt
/sˈɒlts/	salts
/sˈɒltwɔːtɐ/	saltwater
/sˈɒltwɜːks/	saltworks
/sˈɒlti/	salty
/sælˈuːbɹɪəs/	salubrious
/sˈæluːtəɹi/	salutary
/sˌæluːtˈeɪʃən/	salutation
/sˌæluːtˈeɪʃənz/	salutations
/səlˈuːtɪd/	saluted
/səlˈuːt/	salute
/səlˈuːts/	salutes
/səlˈuːtɪŋ/	saluting
/sˈælvɪdʒəbəl/	salvageable
/sˈælvɪdʒd/	salvaged
/sˈælvɪdʒ/	salvage
/sˈælvɪdʒɪz/	salvages
/sˈælvɪdʒɪŋ/	salvaging
/sælvˈeɪʃən/	salvation
/sˈælvd/	salved
/sˈælvɐ/	salver
/sˈælvəz/	salvers
/sˈælvz/	salves
/sˈælviɐ/	salvia
/sˈælviəz/	salvias
/sˈælvɪŋ/	salving
/sˈælvəʊz/	salvoes
/sˈælvəʊ/	salvo
/sˈælvəʊz/	salvos
/sɐmˈæɹɪtən/	samaritan
/sɐmˈeəɹiəm/	samarium
/sˈæmbeɪŋ/	sambaing
/sˈæmbɑː/	sambar
/sˈæmbɐ/	samba
/sˈæmbəz/	sambas
/sˈæmbəʊ/	sambo
/sˈeɪmnəs/	sameness
/sˈeɪm/	same
/sˈeɪmi/	samey
/sˈæmɪzdˌæt/	samizdat
/sæmˈəʊsɐ/	samosa
/sæmˈəʊsəz/	samosas
/sˈæmuːvˌɑː/	samovar
/sˈæmuːvˌɑːz/	samovars
/sˈæmpæn/	sampan
/sˈæmpænz/	sampans
/sˈæmfaɪə/	samphire
/sˈɑːmpəld/	sampled
/sˈɑːmplɐ/	sampler
/sˈɑːmpləz/	samplers
/sˈɑːmpəl/	sample
/sˈɑːmpəlz/	samples
/sˈɑːmplɪŋ/	sampling
/sæmsˈɑːɹɐ/	samsara
/sˈæmjʊɹˌaɪ/	samurai
/sˌænɐtˈɔːɹiəm/	sanatorium
/sˈɑːnktɐ/	sancta
/sˌɑːnktɪfɪkˈeɪʃən/	sanctification
/sˈɑːnktɪfˌaɪd/	sanctified
/sˈɑːnktɪfˌaɪz/	sanctifies
/sˈɑːnktɪfˌaɪɪŋ/	sanctifying
/sˈɑːnktɪfˌaɪ/	sanctify
/sˌɑːnktɪmˈəʊnɪəs/	sanctimonious
/sˈɑːnktɪməni/	sanctimony
/sˈɑːnkʃənd/	sanctioned
/sˈɑːnkʃənɪŋ/	sanctioning
/sˈɑːnkʃən/	sanction
/sˈɑːnkʃənz/	sanctions
/sˈɑːnktɪti/	sanctity
/sˈɑːnktjuːəɹˌiz/	sanctuaries
/sˈɑːnktjuːəɹˌi/	sanctuary
/sˈɑːnktəm/	sanctum
/sˈɑːnktəmz/	sanctums
/sˈændəld/	sandalled
/sˈændəl/	sandal
/sˈændəlz/	sandals
/sˈændəlwˌʊd/	sandalwood
/sˈændbæɡd/	sandbagged
/sˈændbæɡɪŋ/	sandbagging
/sˈændbæɡ/	sandbag
/sˈændbæɡz/	sandbags
/sˈændbæŋk/	sandbank
/sˈændbæŋks/	sandbanks
/sˈændbɑː/	sandbar
/sˈændbɑːz/	sandbars
/sˈændblɑːstɪd/	sandblasted
/sˈændblɑːstɪŋ/	sandblasting
/sˈændblɑːst/	sandblast
/sˈændbɒks/	sandbox
/sˈændkɑːsəl/	sandcastle
/sˈændkɑːsəlz/	sandcastles
/sˈændɪd/	sanded
/sˈændɐ/	sander
/sˈændəz/	sanders
/sˈændflaɪz/	sandflies
/sˈændɪɐ/	sandier
/sˈændɪŋ/	sanding
/sˈændmən/	sandman
/sˈændmɛn/	sandmen
/sˈændpeɪpəd/	sandpapered
/sˈændpeɪpɐ/	sandpaper
/sˈændpɪpɐ/	sandpiper
/sˈændpɪpəz/	sandpipers
/sˈændpɪt/	sandpit
/sˈændpɪts/	sandpits
/sˈænd/	sand
/sˈændz/	sands
/sˈændstəʊn/	sandstone
/sˈændstəʊnz/	sandstones
/sˈændstɔːm/	sandstorm
/sˈændstɔːmz/	sandstorms
/sˈændwɪtʃt/	sandwiched
/sˈændwɪtʃɪz/	sandwiches
/sˈændwɪtʃɪŋ/	sandwiching
/sˈændwɪtʃ/	sandwich
/sˈændi/	sandy
/sˈeɪnli/	sanely
/sˈeɪnɐ/	saner
/sˈeɪn/	sane
/sˈeɪnəst/	sanest
/sˈæŋfɹɔɪd/	sangfroid
/sˈæŋɡɹiɐ/	sangria
/sˈæŋ/	sang
/sˈæŋz/	sangs
/sˈæŋɡwɪnəɹi/	sanguinary
/sˈæŋɡwɪn/	sanguine
/sˌænɪtˈeəɹiəm/	sanitarium
/sˈænɪtəɹi/	sanitary
/sˌænɪtˈeɪʃən/	sanitation
/sˈænɪtˌaɪzd/	sanitised
/sˈænɪtˌaɪzɐ/	sanitiser
/sˈænɪtˌaɪz/	sanitise
/sˈænɪtˌaɪzɪŋ/	sanitising
/sˈænɪti/	sanity
/sˈæŋk/	sank
/sˈænz/	sans
/sˈæplɪŋ/	sapling
/sˈæplɪŋz/	saplings
/sˌæpədˈɪlɐ/	sapodilla
/sˌæpənˌɪfɪkˈeɪʃən/	saponification
/sˈæpənˌɪn/	saponin
/sˈæpt/	sapped
/sˈæpɐ/	sapper
/sˈæpəz/	sappers
/sˈæfɪk/	sapphic
/sˈæfaɪə/	sapphire
/sˈæfaɪəz/	sapphires
/sˈæpɪŋ/	sapping
/sˈæpi/	sappy
/sˈæp/	sap
/sˈæps/	saps
/sˈæpwʊd/	sapwood
/sˈæɹən/	saran
/sˈɑːkæzəm/	sarcasm
/sˈɑːkæzəmz/	sarcasms
/sɑːkˈɑːstɪkli/	sarcastically
/sɑːkˈɑːstɪk/	sarcastic
/sˈɑːkɔɪd/	sarcoid
/sɑːkˈəʊmɐ/	sarcoma
/sɑːkˈɒfəɡˌaɪ/	sarcophagi
/sɑːkˈɒfəɡjˌuːsɪz/	sarcophaguses
/sɑːkˈɒfəɡəs/	sarcophagus
/sɑːdˈiːnz/	sardines
/sɑːdˈɒnɪkli/	sardonically
/sɑːdˈɒnɪk/	sardonic
/sˈɑːdənˌɪks/	sardonyx
/sˈɑːd/	sard
/sˈɑːdz/	sards
/sɑːɡˈæsəʊ/	sargasso
/sˈɑːɡəʃəm/	sargassum
/sˈɑːdʒ/	sarge
/sˈɑːɹi/	sari
/sˈɑːɹɪs/	saris
/sˈɑːki/	sarky
/sˈɑːni/	sarnie
/sˈɑːnɪz/	sarnies
/sˈæɹɒŋ/	sarong
/sˈæɹɒŋz/	sarongs
/sˈæɹəʊz/	saros
/sˌæɹeɪsˈiːniə/	sarracenia
/sˌɑːsɐpɐɹˈɪlɐ/	sarsaparilla
/sˈɑːsən/	sarsen
/sɑːtˈɔːɹɪəli/	sartorially
/sɑːtˈɔːɹɪəl/	sartorial
/sɑːtˈɔːɹɪəs/	sartorius
/sˈæʃeɪd/	sashayed
/sˈæʃeɪɪŋ/	sashaying
/sˈæʃeɪ/	sashay
/sˈæʃeɪz/	sashays
/sˈæʃɪz/	sashes
/sˈæʃ/	sash
/sˌɑːskɐtˈuːn/	saskatoon
/sˈæsɐfɹˌæs/	sassafras
/sˈæsɪŋ/	sassing
/sˈæs/	sass
/sˈæsi/	sassy
/sˈeɪtəŋ/	satang
/sɐtˈænɪk/	satanic
/sˈeɪtənˌɪzəm/	satanism
/sˈeɪtənˌɪst/	satanist
/sˈeɪtənˌɪsts/	satanists
/sˈæteɪ/	satay
/sˈætʃəl/	satchel
/sˈætʃəlz/	satchels
/sˈeɪtɪd/	sated
/sˈætəlˌaɪt/	satellite
/sˈætəlˌaɪts/	satellites
/sˈeɪt/	sate
/sˈeɪts/	sates
/sˈeɪʃɪˌeɪtɪd/	satiated
/sˈeɪʃɪˌeɪt/	satiate
/sˌeɪʃɪˈeɪʃən/	satiation
/sætˈaɪəti/	satiety
/sˈeɪtɪŋ/	sating
/sˈætɪn/	satin
/sˈætɪnz/	satins
/sˈætɪnwˌʊd/	satinwood
/sˈætɪni/	satiny
/sˈætaɪə/	satire
/sˈætaɪəz/	satires
/sɐtˈɪɹɪkli/	satirically
/sɐtˈɪɹɪkəl/	satirical
/sɐtˈɪɹɪk/	satiric
/sˈætɪɹˌaɪzd/	satirised
/sˈætɪɹˌaɪz/	satirise
/sˈætɪɹˌaɪzɪz/	satirises
/sˈætɪɹˌaɪzɪŋ/	satirising
/sˈætɪɹˌɪst/	satirist
/sˈætɪɹˌɪsts/	satirists
/sˈæti/	sati
/sˌætɪsfˈækʃən/	satisfaction
/sˌætɪsfˈækʃənz/	satisfactions
/sˌætɪsfˈæktəɹəlˌi/	satisfactorily
/sˌætɪsfˈæktəɹˌi/	satisfactory
/sˈætɪsfˌaɪd/	satisfied
/sˈætɪsfˌaɪz/	satisfies
/sˈætɪsfˌaɪɪŋli/	satisfyingly
/sˈætɪsfˌaɪɪŋ/	satisfying
/sˈætɪsfˌaɪ/	satisfy
/sˈæt/	sat
/sætsˈuːmɐ/	satsuma
/sætsˈuːməz/	satsumas
/sˈætʃəɹˌeɪtɪd/	saturated
/sˈætʃəɹˌeɪt/	saturate
/sˈætʃəɹˌeɪts/	saturates
/sˈætʃəɹˌeɪtɪŋ/	saturating
/sˌætʃəɹˈeɪʃən/	saturation
/sˌætənˈeɪliə/	saturnalia
/sˈætənˌaɪn/	saturnine
/sˌætɪɐɡɹˈɑːhɐ/	satyagraha
/sˈætɐ/	satyr
/sˈætəz/	satyrs
/sˈɔːst/	sauced
/sˈɔːspən/	saucepan
/sˈɔːspənz/	saucepans
/sˈɔːsɐ/	saucer
/sˈɔːsəz/	saucers
/sˈɔːs/	sauce
/sˈɔːsɪz/	sauces
/sˈɔːsɪəst/	sauciest
/sˈɔːsɪnˌɛs/	sauciness
/sˈɔːsɪŋ/	saucing
/sˈɔːsi/	saucy
/sˈaʊəbɹˌeɪtən/	sauerbraten
/sˈaʊəkɹˌaʊt/	sauerkraut
/sˈɔːnɐ/	sauna
/sˈɔːnəz/	saunas
/sˈɔːntəd/	sauntered
/sˈɔːntəɹɪŋ/	sauntering
/sˈɔːntɐ/	saunter
/sˈɔːntəz/	saunters
/sˈɔːɹiən/	saurian
/sˈɔːɹəpˌɒd/	sauropod
/sˈɔːɹəpˌɒdz/	sauropods
/sˈɒsɪdʒ/	sausage
/sˈɒsɪdʒɪz/	sausages
/sˈɔːteɪɪd/	sauted
/sˈɔːtən/	sauterne
/sˈɔːtənz/	sauternes
/sˈævɪdʒd/	savaged
/sˈævɪdʒli/	savagely
/sˈævɪdʒɹˌi/	savagery
/sˈævɪdʒ/	savage
/sˈævɪdʒɪz/	savages
/sˈævɪdʒɪŋ/	savaging
/sɐvˈænəz/	savannahs
/sɐvˈænɐ/	savannah
/sævˈænɐ/	savanna
/sævˈænəz/	savannas
/sˈævənt/	savant
/sˈævənts/	savants
/sˈævəɹˌɪn/	savarin
/sˈeɪvəbəl/	saveable
/sˈeɪvd/	saved
/sˈeɪvlɔɪ/	saveloy
/sˈeɪvɐ/	saver
/sˈeɪvəz/	savers
/sˈeɪv/	save
/sˈeɪvz/	saves
/sˈeɪvɪŋ/	saving
/sˈeɪvɪŋz/	savings
/sˈeɪvjɐ/	saviour
/sˈeɪvjəz/	saviours
/sˈeɪvəɹˌi/	savory
/sˈeɪvəd/	savoured
/sˈeɪvɜːɹɪz/	savouries
/sˈeɪvəɹɪnəs/	savouriness
/sˈeɪvɜːɹɪŋ/	savouring
/sˈeɪvɐ/	savour
/sˈeɪvəz/	savours
/sˈeɪvɜːɹi/	savoury
/sɐvˈɔɪz/	savoys
/sɐvˈɔɪ/	savoy
/sˈævɪɐ/	savvier
/sˈævi/	savvy
/sˈɔːbəʊnz/	sawbones
/sˈɔːbʌk/	sawbuck
/sˈɔːdʌst/	sawdust
/sˈɔːd/	sawed
/sˈæwɐ/	sawer
/sˈɔːfɪʃ/	sawfish
/sˈɔːflaɪz/	sawflies
/sˈɔːflaɪ/	sawfly
/sˈɔːɹɪŋ/	sawing
/sˈɔːmɪl/	sawmill
/sˈɔːmɪlz/	sawmills
/sˈɔːn/	sawn
/sˈɔː/	saw
/sˈɔːz/	saws
/sˈɔːtuːθ/	sawtooth
/sˈɔɪɐ/	sawyer
/sˈɔɪəz/	sawyers
/sˈæksɪz/	saxes
/sˈæksɪfɹɪdʒ/	saxifrage
/sˈæksɪfɹɪdʒɪz/	saxifrages
/sˈæksəfˌəʊn/	saxophone
/sˈæksəfˌəʊnz/	saxophones
/sæksˈɒfənˌɪst/	saxophonist
/sæksˈɒfənˌɪsts/	saxophonists
/sˈæks/	sax
/sˈeɪɐ/	sayer
/sˈeɪɪŋ/	saying
/sˈeɪɪŋz/	sayings
/sˌaɪənˈɑːɹɐ/	sayonara
/sˈeɪ/	say
/sˈɛz/	says
/skˈæbəd/	scabbard
/skˈæbədz/	scabbards
/skˈæbd/	scabbed
/skˈæbɪŋ/	scabbing
/skˈæbi/	scabby
/skˈeɪbɪz/	scabies
/skˈæbɪəs/	scabious
/skˈæbɹəs/	scabrous
/skˈæb/	scab
/skˈæbz/	scabs
/skˈæd/	scad
/skˈædz/	scads
/skˈæfəʊldɪŋ/	scaffolding
/skˈæfəʊld/	scaffold
/skˈæfəʊldz/	scaffolds
/skˈæɡ/	scag
/skˌeɪləbˈɪlɪti/	scalability
/skˈeɪləbəl/	scalable
/skˈɒldɪd/	scalded
/skˈɒldɪŋ/	scalding
/skˈɒld/	scald
/skˈɒldz/	scalds
/skˈeɪld/	scaled
/skˈeɪliːn/	scalene
/skˈeɪlɐ/	scaler
/skˈeɪl/	scale
/skˈeɪlz/	scales
/skˈeɪlɪŋ/	scaling
/skˈæliən/	scallion
/skˈæliənz/	scallions
/skˈæləpd/	scalloped
/skˈæləpˌɪŋ/	scalloping
/skˈæləp/	scallop
/skˈæləps/	scallops
/skˈɔːlɪwˌæɡ/	scallywag
/skˈɔːlɪwˌæɡz/	scallywags
/skˈælpt/	scalped
/skˈælpəl/	scalpel
/skˈælpəlz/	scalpels
/skˈælpəz/	scalpers
/skˈælpɪŋ/	scalping
/skˈælp/	scalp
/skˈælps/	scalps
/skˈeɪli/	scaly
/skˈæmd/	scammed
/skˈæmɪŋ/	scamming
/skˈæmpəd/	scampered
/skˈæmpəɹɪŋ/	scampering
/skˈæmpɐ/	scamper
/skˈæmpəz/	scampers
/skˈæmpi/	scampi
/skˈæmp/	scamp
/skˈæmps/	scamps
/skˈæm/	scam
/skˈæmz/	scams
/skˈændəlˌaɪzd/	scandalised
/skˈændəlˌaɪz/	scandalise
/skˈændəlˌaɪzɪz/	scandalises
/skˈændəlˌaɪzɪŋ/	scandalising
/skˈændələsli/	scandalously
/skˈændələs/	scandalous
/skˈændəl/	scandal
/skˈændəlz/	scandals
/skˈændiəm/	scandium
/skˈænd/	scanned
/skˈænɐ/	scanner
/skˈænəz/	scanners
/skˈænɪŋ/	scanning
/skˈænʃən/	scansion
/skˈæn/	scan
/skˈænz/	scans
/skˈɑːntɪz/	scanties
/skˈɑːntɪli/	scantily
/skˈɑːnt/	scant
/skˈɑːnts/	scants
/skˈɑːnti/	scanty
/skˈeɪpɡəʊtɪd/	scapegoated
/skˈeɪpɡəʊtɪŋ/	scapegoating
/skˈeɪpɡəʊt/	scapegoat
/skˈeɪpɡəʊts/	scapegoats
/skˈeɪp/	scape
/skˈeɪps/	scapes
/skˈæfɔɪd/	scaphoid
/skˈæpjʊlˌiː/	scapulae
/skˈæpjʊlɐ/	scapular
/skˈæpjʊlɐ/	scapula
/skˈæɹæb/	scarab
/skˈæɹɐmˌaʊtʃ/	scaramouch
/skˈeəsli/	scarcely
/skˈeəsɐ/	scarcer
/skˈeəs/	scarce
/skˈeəsəst/	scarcest
/skˈeəsɪti/	scarcity
/skˈeəkɹəʊ/	scarecrow
/skˈeəkɹəʊz/	scarecrows
/skˈeəd/	scared
/skˈeəməŋɡəɹɪŋ/	scaremongering
/skˈeəmʌŋɡɐ/	scaremonger
